area,sub_area,age_group,season,week,percent_i,num_influenza_deaths,total_deaths,percent_complete,state
State,Maine,All,2022-23,22,0.0,0,287,> 100%,Maine
State,Maine,All,2022-23,23,0.0,0,313,> 100%,Maine
State,Maine,All,2022-23,24,0.0,0,275,> 100%,Maine
State,Maine,All,2022-23,25,0.0,0,315,> 100%,Maine
State,Maine,All,2022-23,26,0.0,0,290,> 100%,Maine
State,Maine,All,2022-23,27,0.0,0,322,> 100%,Maine
State,Maine,All,2022-23,28,0.0,0,316,> 100%,Maine
State,Maine,All,2022-23,29,0.0,0,277,> 100%,Maine
State,Maine,All,2022-23,30,0.0,0,282,> 100%,Maine
State,Maine,All,2022-23,31,0.0,0,281,> 100%,Maine
State,Maine,All,2022-23,32,0.0,0,339,> 100%,Maine
State,Maine,All,2022-23,33,0.0,0,319,> 100%,Maine
State,Maine,All,2022-23,34,0.0,0,281,> 100%,Maine
State,Maine,All,2022-23,35,0.0,0,280,> 100%,Maine
State,Maine,All,2022-23,36,0.0,0,314,> 100%,Maine
State,Maine,All,2022-23,37,0.0,0,288,> 100%,Maine
State,Maine,All,2022-23,38,0.0,0,303,> 100%,Maine
State,Maine,All,2022-23,39,0.0,0,313,> 100%,Maine
State,Maine,All,2023-24,40,0.0,0,309,> 100%,Maine
State,Maine,All,2023-24,41,0.0,0,313,> 100%,Maine
State,Maine,All,2023-24,42,0.0,0,327,> 100%,Maine
State,Maine,All,2023-24,43,0.0,0,348,> 100%,Maine
State,Maine,All,2023-24,44,0.0,0,351,> 100%,Maine
State,Maine,All,2023-24,45,0.0,0,333,> 100%,Maine
State,Maine,All,2023-24,46,0.311526,1,321,> 100%,Maine
State,Maine,All,2023-24,47,0.0,0,330,> 100%,Maine
State,Maine,All,2023-24,48,0.0,0,313,> 100%,Maine
State,Maine,All,2023-24,49,0.0,0,352,> 100%,Maine
State,Maine,All,2023-24,50,0.318471,1,314,> 100%,Maine
State,Maine,All,2023-24,51,0.263158,1,380,> 100%,Maine
State,Maine,All,2023-24,52,0.275482,1,363,> 100%,Maine
State,Maine,All,2023-24,1,0.835655,3,359,> 100%,Maine
State,Maine,All,2023-24,2,1.14613,4,349,> 100%,Maine
State,Maine,All,2023-24,3,0.584795,2,342,> 100%,Maine
State,Maine,All,2023-24,4,1.58228,5,316,> 100%,Maine
State,Maine,All,2023-24,5,0.560224,2,357,> 100%,Maine
State,Maine,All,2023-24,6,0.56338,2,355,> 100%,Maine
State,Maine,All,2023-24,7,0.338983,1,295,> 100%,Maine
State,Maine,All,2023-24,8,2.23464,8,358,> 100%,Maine
State,Maine,All,2023-24,9,2.66272,9,338,> 100%,Maine
State,Maine,All,2023-24,10,0.864553,3,347,> 100%,Maine
State,Maine,All,2023-24,11,0.0,0,318,> 100%,Maine
State,Maine,All,2023-24,12,0.958466,3,313,> 100%,Maine
State,Maine,All,2023-24,13,0.569801,2,351,> 100%,Maine
State,Maine,All,2023-24,14,0.307692,1,325,> 100%,Maine
State,Maine,All,2023-24,15,0.0,0,320,> 100%,Maine
State,Maine,All,2023-24,16,0.687285,2,291,> 100%,Maine
State,Maine,All,2023-24,17,0.0,0,327,> 100%,Maine
State,Maine,All,2023-24,18,0.3125,1,320,> 100%,Maine
State,Maine,All,2023-24,19,0.0,0,317,> 100%,Maine
State,Maine,All,2023-24,20,0.363636,1,275,> 100%,Maine
State,Maine,All,2023-24,21,0.0,0,351,> 100%,Maine
State,Maine,All,2023-24,22,0.332226,1,301,> 100%,Maine
State,Maine,All,2023-24,23,0.0,0,285,> 100%,Maine
State,Maine,All,2023-24,24,0.0,0,277,> 100%,Maine
State,Maine,All,2023-24,25,0.0,0,326,> 100%,Maine
State,Maine,All,2023-24,26,0.0,0,283,> 100%,Maine
State,Maine,All,2023-24,27,0.0,0,293,> 100%,Maine
State,Maine,All,2023-24,28,0.641026,2,312,> 100%,Maine
State,Maine,All,2023-24,29,0.0,0,321,> 100%,Maine
State,Maine,All,2023-24,30,0.0,0,276,> 100%,Maine
State,Maine,All,2023-24,31,0.0,0,308,> 100%,Maine
State,Maine,All,2023-24,32,0.0,0,311,> 100%,Maine
State,Maine,All,2023-24,33,0.0,0,305,> 100%,Maine
State,Maine,All,2023-24,34,0.0,0,304,> 100%,Maine
State,Maine,All,2023-24,35,0.0,0,245,> 100%,Maine
State,Maine,All,2023-24,36,0.0,0,284,> 100%,Maine
State,Maine,All,2023-24,37,0.0,0,269,> 100%,Maine
State,Maine,All,2023-24,38,0.0,0,341,> 100%,Maine
State,Maine,All,2023-24,39,0.0,0,295,> 100%,Maine
State,Maine,All,2024-25,40,0.0,0,323,> 100%,Maine
State,Maine,All,2024-25,41,0.0,0,303,> 100%,Maine
State,Maine,All,2024-25,42,0.0,0,327,> 100%,Maine
State,Maine,All,2024-25,43,0.0,0,322,> 100%,Maine
State,Maine,All,2024-25,44,0.0,0,340,> 100%,Maine
State,Maine,All,2024-25,45,0.0,0,323,> 100%,Maine
State,Maine,All,2024-25,46,0.0,0,314,> 100%,Maine
State,Maine,All,2024-25,47,0.0,0,323,> 100%,Maine
State,Maine,All,2024-25,48,0.0,0,332,> 100%,Maine
State,Maine,All,2024-25,49,0.0,0,315,> 100%,Maine
State,Maine,All,2024-25,50,0.299401,1,334,> 100%,Maine
State,Maine,All,2024-25,51,0.0,0,349,> 100%,Maine
State,Maine,All,2024-25,52,0.0,0,345,> 100%,Maine
State,Maine,All,2024-25,1,0.872093,3,344,> 100%,Maine
State,Maine,All,2024-25,2,1.08108,4,370,> 100%,Maine
State,Maine,All,2024-25,3,0.887574,3,338,> 100%,Maine
State,Maine,All,2024-25,4,0.793651,3,378,> 100%,Maine
State,Maine,All,2024-25,5,1.37363,5,364,> 100%,Maine
State,Maine,All,2024-25,6,1.61725,6,371,> 100%,Maine
State,Maine,All,2024-25,7,4.35967,16,367,> 100%,Maine
State,Maine,All,2024-25,8,2.8169,10,355,> 100%,Maine
State,Maine,All,2024-25,9,2.79188,11,394,> 100%,Maine
State,Maine,All,2024-25,10,4.10959,15,365,> 100%,Maine
State,Maine,All,2024-25,11,2.05279,7,341,> 100%,Maine
State,Maine,All,2024-25,12,3.80952,12,315,> 100%,Maine
State,Maine,All,2024-25,13,0.917431,3,327,> 100%,Maine
State,Maine,All,2024-25,14,0.884956,3,339,> 100%,Maine
State,Maine,All,2024-25,15,1.75439,6,342,> 100%,Maine
State,Maine,All,2024-25,16,0.626959,2,319,> 100%,Maine
State,Maine,All,2024-25,17,0.0,0,292,> 100%,Maine
State,Maine,All,2024-25,18,0.0,0,348,> 100%,Maine
State,Maine,All,2024-25,19,0.0,0,312,> 100%,Maine
State,Maine,All,2024-25,20,0.0,0,282,> 100%,Maine
State,Maine,All,2024-25,21,0.0,0,300,> 100%,Maine
State,Maine,All,2024-25,22,0.0,0,316,> 100%,Maine
State,Maine,All,2024-25,23,0.0,0,309,> 100%,Maine
State,Maine,All,2024-25,24,0.0,0,288,> 100%,Maine
State,Maine,All,2024-25,25,0.0,0,275,> 100%,Maine
State,Maine,All,2024-25,26,0.0,0,293,> 100%,Maine
State,Maine,All,2024-25,27,0.0,0,290,> 100%,Maine
State,Maine,All,2024-25,28,0.0,0,282,> 100%,Maine
State,Maine,All,2024-25,29,0.0,0,313,> 100%,Maine
State,Maine,All,2024-25,30,0.0,0,298,> 100%,Maine
State,Maine,All,2024-25,31,0.0,0,319,> 100%,Maine
State,Maine,All,2024-25,32,0.0,0,307,> 100%,Maine
State,Maine,All,2024-25,33,0.0,0,278,> 100%,Maine
State,Maine,All,2024-25,34,0.0,0,271,> 100%,Maine
State,Maine,All,2024-25,35,0.0,0,311,> 100%,Maine
State,Maine,All,2024-25,36,0.0,0,259,> 100%,Maine
State,Maine,All,2024-25,37,0.0,0,254,> 100%,Maine
State,Maine,All,2024-25,38,0.0,0,218,> 100%,Maine
State,Massachusetts,All,2020-21,40,0.0,0,"1,077",> 100%,Massachusetts
State,Massachusetts,All,2020-21,41,0.0919118,1,"1,088",> 100%,Massachusetts
State,Massachusetts,All,2020-21,42,0.0,0,"1,128",> 100%,Massachusetts
State,Massachusetts,All,2020-21,43,0.0,0,"1,187",> 100%,Massachusetts
State,Massachusetts,All,2020-21,44,0.0,0,"1,070",> 100%,Massachusetts
State,Massachusetts,All,2020-21,45,0.167084,2,"1,197",> 100%,Massachusetts
State,Massachusetts,All,2020-21,46,0.0829187,1,"1,206",> 100%,Massachusetts
State,Massachusetts,All,2020-21,47,0.166945,2,"1,198",> 100%,Massachusetts
State,Massachusetts,All,2020-21,48,0.0810373,1,"1,234",> 100%,Massachusetts
State,Massachusetts,All,2020-21,49,0.0759878,1,"1,316",> 100%,Massachusetts
State,Massachusetts,All,2020-21,50,0.0740741,1,"1,350",> 100%,Massachusetts
State,Massachusetts,All,2020-21,51,0.0713776,1,"1,401",> 100%,Massachusetts
State,Massachusetts,All,2020-21,52,0.0,0,"1,542",> 100%,Massachusetts
State,Massachusetts,All,2020-21,53,0.0,0,"1,508",> 100%,Massachusetts
State,Massachusetts,All,2020-21,1,0.0,0,"1,543",> 100%,Massachusetts
State,Massachusetts,All,2020-21,2,0.0646831,1,"1,546",> 100%,Massachusetts
State,Massachusetts,All,2020-21,3,0.0659631,1,"1,516",> 100%,Massachusetts
State,Massachusetts,All,2020-21,4,0.0638978,1,"1,565",> 100%,Massachusetts
State,Massachusetts,All,2020-21,5,0.0,0,"1,496",> 100%,Massachusetts
State,Massachusetts,All,2020-21,6,0.0,0,"1,345",> 100%,Massachusetts
State,Massachusetts,All,2020-21,7,0.0,0,"1,343",> 100%,Massachusetts
State,Massachusetts,All,2020-21,8,0.0,0,"1,262",> 100%,Massachusetts
State,Massachusetts,All,2020-21,9,0.164069,2,"1,219",> 100%,Massachusetts
State,Massachusetts,All,2020-21,10,0.0,0,"1,192",> 100%,Massachusetts
State,Massachusetts,All,2020-21,11,0.0840336,1,"1,190",> 100%,Massachusetts
State,Massachusetts,All,2020-21,12,0.0,0,"1,174",> 100%,Massachusetts
State,Massachusetts,All,2020-21,13,0.0,0,"1,110",> 100%,Massachusetts
State,Massachusetts,All,2020-21,14,0.0,0,"1,112",> 100%,Massachusetts
State,Massachusetts,All,2020-21,15,0.0887311,1,"1,127",> 100%,Massachusetts
State,Massachusetts,All,2020-21,16,0.0,0,"1,100",> 100%,Massachusetts
State,Massachusetts,All,2020-21,17,0.0,0,"1,112",> 100%,Massachusetts
State,Massachusetts,All,2020-21,18,0.0,0,"1,118",> 100%,Massachusetts
State,Massachusetts,All,2020-21,19,0.0,0,"1,077",> 100%,Massachusetts
State,Massachusetts,All,2020-21,20,0.0,0,"1,136",> 100%,Massachusetts
State,Massachusetts,All,2020-21,21,0.0,0,"1,046",> 100%,Massachusetts
State,Massachusetts,All,2020-21,22,0.0,0,"1,063",> 100%,Massachusetts
State,Massachusetts,All,2020-21,23,0.0,0,"1,067",> 100%,Massachusetts
State,Massachusetts,All,2020-21,24,0.0,0,"1,006",> 100%,Massachusetts
State,Massachusetts,All,2020-21,25,0.0,0,"1,029",> 100%,Massachusetts
State,Massachusetts,All,2020-21,26,0.0,0,"1,024",> 100%,Massachusetts
State,Massachusetts,All,2020-21,27,0.0,0,"1,111",> 100%,Massachusetts
State,Massachusetts,All,2020-21,28,0.0,0,"1,011",> 100%,Massachusetts
State,Massachusetts,All,2020-21,29,0.0,0,"1,093",> 100%,Massachusetts
State,Massachusetts,All,2020-21,30,0.0,0,"1,096",> 100%,Massachusetts
State,Massachusetts,All,2020-21,31,0.0,0,"1,118",> 100%,Massachusetts
State,Massachusetts,All,2020-21,32,0.0921659,1,"1,085",> 100%,Massachusetts
State,Massachusetts,All,2020-21,33,0.0,0,"1,119",> 100%,Massachusetts
State,Massachusetts,All,2020-21,34,0.0,0,"1,120",> 100%,Massachusetts
State,Massachusetts,All,2020-21,35,0.0,0,"1,131",> 100%,Massachusetts
State,Massachusetts,All,2020-21,36,0.0,0,"1,185",> 100%,Massachusetts
State,Massachusetts,All,2020-21,37,0.0,0,"1,149",> 100%,Massachusetts
State,Massachusetts,All,2020-21,38,0.0,0,"1,131",> 100%,Massachusetts
State,Massachusetts,All,2020-21,39,0.0,0,"1,192",> 100%,Massachusetts
State,Massachusetts,All,2021-22,40,0.0856164,1,"1,168",> 100%,Massachusetts
State,Massachusetts,All,2021-22,41,0.0,0,"1,215",> 100%,Massachusetts
